           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
 490      1   0.0      1   0.0   5847  99.3        -  (LAMBDA (SB-PCL::|.P0.|) :IN "/home/baggers/quicklisp/local-projects/the-works/varjo/src/vari.glsl/functions.lisp")
 491      1   0.0      1   0.0   5848  99.3        -  SB-IMPL::ALLOC-HASH-CACHE-LINE/2
 492      1   0.0      1   0.0   5849  99.4        -  UNION
 493      1   0.0      1   0.0   5850  99.4        -  (LAMBDA (SB-PCL::|.P0.|))
 494      1   0.0      1   0.0   5851  99.4        -  SB-KERNEL:TWO-ARG-+
 495      1   0.0      1   0.0   5852  99.4        -  PACKAGEP
 496      1   0.0      1   0.0   5853  99.4        -  (LAMBDA (#:FORM-VAR625 #:G-ENV626) :IN "/home/baggers/quicklisp/local-projects/the-works/varjo/src/vari.cl/special-operators/emit.lisp")
 497      1   0.0      1   0.0   5854  99.4        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::CONTEXT-COMPATIBLEP (VARJO.INTERNALS:STAGE VARJO.INTERNALS:STAGE))
 498      1   0.0      1   0.0   5855  99.5        -  (LAMBDA (VARJO.INTERNALS::_) :IN VARJO.INTERNALS::FIND-COMPILER-MACRO-FOR-FUNC)
 499      1   0.0      1   0.0   5856  99.5        -  SB-C::CHECK-DS-LIST/&REST
 500      1   0.0      1   0.0   5857  99.5        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:STAGE-WHERE-FIRST-RETURN-IS-POSITION-P (VARJO.INTERNALS:STAGE))
 501      1   0.0      1   0.0   5858  99.5        -  (SB-PCL::FAST-METHOD PRIMITIVE-IN (VARJO.INTERNALS::POST-COMPILE-PROCESS))
 502      1   0.0      1   0.0   5859  99.5        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::POST-INITIALISE (V-TYPE))
 503      1   0.0      1   0.0   5860  99.5        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:V-GLSL-STRING (V-BLOCK-ARRAY))
 504      1   0.0      1   0.0   5861  99.6        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::BINDING-IN-HIGHER-SCOPE-P (VARJO.INTERNALS:V-VALUE T))
 505      1   0.0      1   0.0   5862  99.6        -  (FLET #:WRAPPER622 :IN VARJO.INTERNALS::FIND-FUNCTIONS-IN-SET-FOR-ARGS)
 506      1   0.0      1   0.0   5863  99.6        -  SB-PCL::SETF-SLOT-VALUE-USING-CLASS-DFUN
 507      1   0.0      1   0.0   5864  99.6        -  VARJO.INTERNALS:COMPILE-DECLARES
 508      1   0.0      1   0.0   5865  99.6        -  SB-KERNEL:%MAKE-SYMBOL
 509      1   0.0      1   0.0   5866  99.6        -  SB-PCL::SLOT-BOUNDP-USING-CLASS-DFUN
 510      1   0.0      1   0.0   5867  99.7        -  (LAMBDA NIL :IN "/home/baggers/quicklisp/local-projects/the-works/varjo/src/varjo.internals/internal-types.lisp")
 511      1   0.0      1   0.0   5868  99.7        -  VARJO.INTERNALS::COMPILED-STAGE-TYPE-FOR
 512      1   0.0      1   0.0   5869  99.7        -  (LAMBDA (CL-PPCRE::START-POS) :IN CL-PPCRE::CREATE-BMH-MATCHER)
 513      1   0.0      1   0.0   5870  99.7        -  CHAR-DOWNCASE
 514      1   0.0      1   0.0   5871  99.7        -  VARJO.INTERNALS::%GEN-FLOW-GL-ID
 515      1   0.0      1   0.0   5872  99.7        -  VARJO.INTERNALS::NORMALIZE-OUT-OF-SCOPE-ARGS
 516      1   0.0      1   0.0   5873  99.8        -  SB-KERNEL:INTEGER-DECODE-SINGLE-FLOAT
 517      1   0.0      1   0.0   5874  99.8        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.| SB-PCL::|.P3.|))
 518      1   0.0      1   0.0   5875  99.8        -  VARJO.INTERNALS::MAKE-AST-ORIGIN
 519      1   0.0      1   0.0   5876  99.8        -  (LAMBDA NIL :IN "/home/baggers/quicklisp/local-projects/the-works/varjo/src/varjo.internals/internal-types.lisp")
 520      1   0.0      1   0.0   5877  99.8        -  VARJO.INTERNALS:INDENT
 521      1   0.0      1   0.0   5878  99.8        -  SB-IMPL::LIST-REVERSE
 522      1   0.0      1   0.0   5879  99.9        -  (SB-PCL::EMF SHARED-INITIALIZE)
 523      1   0.0      1   0.0   5880  99.9        -  SB-IMPL::%VECTOR-WIDETAG-AND-N-BITS-SHIFT
 524      1   0.0      1   0.0   5881  99.9        -  CHAR=
 525      1   0.0      1   0.0   5882  99.9        -  (LAMBDA (VARJO.INTERNALS::F) :IN VARJO.INTERNALS::GEN-SHADER-STRING)
 526      1   0.0      1   0.0   5883  99.9        -  (LAMBDA (SB-PCL::.ARG0. SB-PCL::.ARG1. SB-PCL::.ARG2. SB-PCL::.ARG3.))
 527      1   0.0      1   0.0   5884  99.9        -  SB-FORMAT::FORMAT-FIXED
 528      0   0.0   5773  98.1   5884  99.9        -  (FLET #:WITHOUT-INTERRUPTS-BODY-1139 :IN SB-THREAD::INITIAL-THREAD-FUNCTION-TRAMPOLINE)
 529      0   0.0   5773  98.1   5884  99.9        -  (FLET SB-THREAD::WITH-MUTEX-THUNK :IN SB-THREAD::INITIAL-THREAD-FUNCTION-TRAMPOLINE)
 530      0   0.0   5773  98.1   5884  99.9        -  (FLET #:WITHOUT-INTERRUPTS-BODY-359 :IN SB-THREAD::CALL-WITH-MUTEX)
 531      0   0.0   5773  98.1   5884  99.9        -  SB-THREAD::CALL-WITH-MUTEX
 532      0   0.0   5773  98.1   5884  99.9        -  SB-THREAD::INITIAL-THREAD-FUNCTION-TRAMPOLINE
 533      0   0.0   5773  98.1   5884  99.9        -  "foreign function call_into_lisp"
 534      0   0.0   5773  98.1   5884  99.9        -  "foreign function new_thread_trampoline"
 535      0   0.0   5737  97.5   5884  99.9        -  SB-EXT:CALL-WITH-TIMING
 536      0   0.0   5737  97.5   5884  99.9        -  NOPE
 537      0   0.0   5737  97.5   5884  99.9        -  SB-INT:SIMPLE-EVAL-IN-LEXENV
 538      0   0.0   5737  97.5   5884  99.9        -  EVAL
 539      0   0.0   5737  97.5   5884  99.9        -  SWANK::EVAL-REGION
 540      0   0.0   5737  97.5   5884  99.9        -  (LAMBDA NIL :IN SWANK-REPL::REPL-EVAL)
 541      0   0.0   5737  97.5   5884  99.9        -  SWANK-REPL::TRACK-PACKAGE
 542      0   0.0   5737  97.5   5884  99.9        -  SWANK::CALL-WITH-RETRY-RESTART
 543      0   0.0   5737  97.5   5884  99.9        -  SWANK::CALL-WITH-BUFFER-SYNTAX
 544      0   0.0   5737  97.5   5884  99.9        -  SWANK-REPL::REPL-EVAL
 545      0   0.0   5737  97.5   5884  99.9        -  SWANK:EVAL-FOR-EMACS
 546      0   0.0   5737  97.5   5884  99.9        -  SWANK::PROCESS-REQUESTS
 547      0   0.0   5737  97.5   5884  99.9        -  (LAMBDA NIL :IN SWANK::HANDLE-REQUESTS)
 548      0   0.0   5737  97.5   5884  99.9        -  SWANK/SBCL::CALL-WITH-BREAK-HOOK
 549      0   0.0   5737  97.5   5884  99.9        -  (FLET SWANK/BACKEND:CALL-WITH-DEBUGGER-HOOK :IN "/home/baggers/quicklisp/dists/quicklisp/software/slime-v2.20/swank/sbcl.lisp")
 550      0   0.0   5737  97.5   5884  99.9        -  SWANK::CALL-WITH-BINDINGS
 551      0   0.0   5737  97.5   5884  99.9        -  SWANK::HANDLE-REQUESTS
 552      0   0.0   5734  97.4   5884  99.9        -  VARJO.INTERNALS::COMPILE-STAGE
 553      0   0.0   5734  97.4   5884  99.9        -  ROLLING-TRANSLATE
 554      0   0.0   5690  96.7   5884  99.9        -  (SB-PCL::FAST-METHOD TRANSLATE (VARJO.INTERNALS:STAGE))
 555      0   0.0   4878  82.9   5884  99.9        -  VARJO.INTERNALS::COMPILE-PASS
 556      0   0.0   4791  81.4   5884  99.9        -  VARI.CL::VS-RETURN
 557      0   0.0   2735  46.5   5884  99.9        -  (LAMBDA (&REST VARJO.INTERNALS:ARGS) :IN VARJO.INTERNALS:COMPILE-FORMS-NOT-PROPAGATING-ENV-RETURNING-LIST-OF-COMPILED)
 558      0   0.0   2731  46.4   5884  99.9        -  VARJO.INTERNALS:COMPILE-LET
 559      0   0.0    540   9.2   5884  99.9        -  (LAMBDA (VARJO.INTERNALS:ENV VARI.CL::D) :IN VARI.CL::VS-LABELS)
 560      0   0.0    540   9.2   5884  99.9        -  (LAMBDA (&REST VARJO.INTERNALS:ARGS) :IN VARJO.INTERNALS:COMPILE-FORMS-PROPAGATING-ENV-RETURNING-LIST-OF-COMPILED)
 561      0   0.0    540   9.2   5884  99.9        -  VARJO.INTERNALS:COMPILE-FORMS-PROPAGATING-ENV-RETURNING-LIST-OF-COMPILED
 562      0   0.0    262   4.5   5884  99.9        -  VARI.CL::COMPILE-THE-REGULAR-FORM-OF-IF
 563      0   0.0    218   3.7   5884  99.9        -  VARJO.INTERNALS::POST-PROCESS-AST
 564      0   0.0    185   3.1   5884  99.9        -  VARJO.INTERNALS::ADD-CONTEXT-GLSL-VARS
 565      0   0.0    177   3.0   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:COMPILE-PLACE (T T))
 566      0   0.0    108   1.8   5884  99.9        -  VARJO.INTERNALS:%VALUES-FOR-RETURN
 567      0   0.0     82   1.4   5884  99.9        -  VARJO.INTERNALS:PREFIX-TYPE-TO-STRING
 568      0   0.0     79   1.3   5884  99.9        -  VARJO.INTERNALS::PROCESS-UNIFORMS
 569      0   0.0     72   1.2   5884  99.9        -  VARJO.INTERNALS:LISP-NAME->GLSL-NAME
 570      0   0.0     63   1.1   5884  99.9        -  VARI.CL::COMPILE-GLSL-EXPRESSION-STRING
 571      0   0.0     63   1.1   5884  99.9        -  (FLET SB-IMPL::F :IN SB-IMPL::%MAP-TO-LIST)
 572      0   0.0     61   1.0   5884  99.9        -  VARJO.INTERNALS::GEN-IN-ARG-STRINGS
 573      0   0.0     60   1.0   5884  99.9        -  VARJO.INTERNALS::FIND-AND-EXPAND-COMPILER-MACRO
 574      0   0.0     59   1.0   5884  99.9        -  VARJO.INTERNALS::GEN-OUT-VAR-STRINGS
 575      0   0.0     48   0.8   5884  99.9        -  VARJO.INTERNALS::ADD-CONTEXT-GLSL-FUNCS
 576      0   0.0     36   0.6   5884  99.9        -  VARJO.INTERNALS::FINAL-UNIFORM-STRINGS
 577      0   0.0     33   0.6   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::GEN-STAGE-OUT-INTERFACE-BLOCK (T T T))
 578      0   0.0     33   0.6   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:NTH-RETURN-NAME (T VARJO.INTERNALS:STAGE))
 579      0   0.0     33   0.6   5884  99.9        -  VARJO.INTERNALS::EXPAND-INPUT-VARIABLES
 580      0   0.0     32   0.5   5884  99.9        -  VARJO.INTERNALS::FINAL-STRING-COMPOSE
 581      0   0.0     31   0.5   5884  99.9        -  VARJO.INTERNALS::GEN-SHADER-STRING
 582      0   0.0     28   0.5   5884  99.9        -  VARJO.INTERNALS:GLSL-CHUNK-FROM-COMPILED
 583      0   0.0     28   0.5   5884  99.9        -  VARJO.INTERNALS::FILTER-USED-ITEMS
 584      0   0.0     28   0.5   5884  99.9        -  "foreign function interrupt_handle_pending"
 585      0   0.0     28   0.5   5884  99.9        -  "foreign function handle_trap"
 586      0   0.0     26   0.4   5884  99.9        -  VARJO.INTERNALS::GEN-OUT-GLSL-DECLS
 587      0   0.0     25   0.4   5884  99.9        -  VARJO.INTERNALS::GEN-UNIFORM-DECL-STRING
 588      0   0.0     25   0.4   5884  99.9        -  VARJO.INTERNALS::GEN-IN-VAR-STRING
 589      0   0.0     23   0.4   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::EXPAND-INPUT-VARIABLE (VARJO.INTERNALS:STAGE V-TYPE VARJO.INTERNALS::INPUT-VARIABLE VARJO.INTERNALS::ENVIRONMENT))
 590      0   0.0     23   0.4   5884  99.9        -  SB-SYS:WAIT-UNTIL-FD-USABLE
 591      0   0.0     23   0.4   5884  99.9        -  SB-IMPL::REFILL-INPUT-BUFFER
 592      0   0.0     20   0.3   5884  99.9        -  VARJO.INTERNALS::EXPAND-MACRO
 593      0   0.0     17   0.3   5884  99.9        -  SB-IMPL::FD-STREAM-READ-N-BYTES
 594      0   0.0     17   0.3   5884  99.9        -  SB-IMPL::ANSI-STREAM-READ-SEQUENCE
 595      0   0.0     17   0.3   5884  99.9        -  READ-SEQUENCE
 596      0   0.0     17   0.3   5884  99.9        -  SWANK/RPC::READ-CHUNK
 597      0   0.0     17   0.3   5884  99.9        -  SWANK/RPC::PARSE-HEADER
 598      0   0.0     17   0.3   5884  99.9        -  SWANK/RPC:READ-PACKET
 599      0   0.0     17   0.3   5884  99.9        -  SWANK/RPC:READ-MESSAGE
 600      0   0.0     17   0.3   5884  99.9        -  SWANK::DECODE-MESSAGE
 601      0   0.0     17   0.3   5884  99.9        -  SWANK::READ-LOOP
 602      0   0.0     16   0.3   5884  99.9        -  VARJO.INTERNALS::ADD-DECLARATIONS-TO-ENV
 603      0   0.0     16   0.3   5884  99.9        -  VARJO.INTERNALS::%GET-GENSYM-NAME
 604      0   0.0     16   0.3   5884  99.9        -  (FLET #:WITHOUT-INTERRUPTS-BODY-654 :IN SB-THREAD::%CONDITION-WAIT)
 605      0   0.0     16   0.3   5884  99.9        -  SB-THREAD:CONDITION-WAIT
 606      0   0.0     16   0.3   5884  99.9        -  (FLET SWANK/BACKEND:RECEIVE-IF :IN "/home/baggers/quicklisp/dists/quicklisp/software/slime-v2.20/swank/sbcl.lisp")
 607      0   0.0     15   0.3   5884  99.9        -  VARJO.INTERNALS::GEN-FUNCTION-BODY-STRING
 608      0   0.0     14   0.2   5884  99.9        -  SWANK::DISPATCH-LOOP
 609      0   0.0     14   0.2   5884  99.9        -  SWANK::CONTROL-THREAD
 610      0   0.0     14   0.2   5884  99.9        -  VARI.CL::GEN-ASSIGNEMENT-FORM-FOR-EMIT
 611      0   0.0     14   0.2   5884  99.9        -  (LABELS VARJO.INTERNALS::RESOLVE-RETURN-TYPE :IN VARJO.INTERNALS::RESOLVE-FUNC-SET)
 612      0   0.0     13   0.2   5884  99.9        -  VARJO.UTILS:SYMB
 613      0   0.0     12   0.2   5884  99.9        -  VARI.CL::GEN-ASSIGNEMENT-FORM-FOR-RETURN
 614      0   0.0     11   0.2   5884  99.9        -  VARJO.INTERNALS::COMPILE-SCOPE-DECL
 615      0   0.0     11   0.2   5884  99.9        -  VARJO.INTERNALS::GEN-FUNCTION-CALL-STRING
 616      0   0.0     11   0.2   5884  99.9        -  VARJO.INTERNALS::VALID-USER-DEFINED-NAME
 617      0   0.0     11   0.2   5884  99.9        -  SB-FORMAT::FORMAT-FIXED-AUX
 618      0   0.0     10   0.2   5884  99.9        -  VARJO.INTERNALS:GEN-BIN-OP-STRING
 619      0   0.0     10   0.2   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::TRANSFORM-PREVIOUS-STAGE-OUT-DATA (COMPILED-STAGE T))
 620      0   0.0     10   0.2   5884  99.9        -  SB-IMPL::FLONUM-TO-STRING
 621      0   0.0      9   0.2   5884  99.9        -  (SB-PCL::FAST-METHOD MAKE-INSTANCE (CLASS))
 622      0   0.0      9   0.2   5884  99.9        -  (LAMBDA (SB-IMPL::X SB-IMPL::LIST2 SB-IMPL::KEY SB-IMPL::TEST) :IN INTERSECTION)
 623      0   0.0      9   0.2   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::AST-KINDP (T T))
 624      0   0.0      9   0.2   5884  99.9        -  VARJO.INTERNALS::GLSL-VAR-NAMEP
 625      0   0.0      9   0.2   5884  99.9        -  (LABELS VARJO.INTERNALS::MERGE-IN-ARG :IN VARJO.INTERNALS::MERGE-IN-PREVIOUS-STAGE-ARGS)
 626      0   0.0      8   0.1   5884  99.9        -  VARJO.INTERNALS::ALL-TYPE-FROM-POST-PROC
 627      0   0.0      7   0.1   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::V-NAME-MAP (VARJO.INTERNALS::ENVIRONMENT))
 628      0   0.0      7   0.1   5884  99.9        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.|))
 629      0   0.0      6   0.1   5884  99.9        -  SB-INT:%INTERN
 630      0   0.0      6   0.1   5884  99.9        -  (LAMBDA (SB-PCL::|.P0.|))
 631      0   0.0      6   0.1   5884  99.9        -  (LABELS SB-IMPL::RECURSE :IN SB-IMPL::%MAKE-SYMBOL-NAME)
 632      0   0.0      6   0.1   5884  99.9        -  GENSYM
 633      0   0.0      6   0.1   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::PREFIX-IN-BLOCK-TO-GLSL-NAME (STRING))
 634      0   0.0      6   0.1   5884  99.9        -  VARJO.INTERNALS::STRIP-QUALIFIERS
 635      0   0.0      6   0.1   5884  99.9        -  VARI.CL::%VALUES-VOID
 636      0   0.0      6   0.1   5884  99.9        -  SB-IMPL::INPUT-CHAR/ASCII
 637      0   0.0      6   0.1   5884  99.9        -  (LAMBDA (&REST REST) :IN SB-IMPL::GET-EXTERNAL-FORMAT)
 638      0   0.0      6   0.1   5884  99.9        -  READ-CHAR
 639      0   0.0      6   0.1   5884  99.9        -  SB-IMPL::%READ-PRESERVING-WHITESPACE
 640      0   0.0      6   0.1   5884  99.9        -  READ
 641      0   0.0      6   0.1   5884  99.9        -  SB-IMPL::REPL-READ-FORM-FUN
 642      0   0.0      6   0.1   5884  99.9        -  SB-IMPL::REPL-FUN
 643      0   0.0      6   0.1   5884  99.9        -  (LAMBDA NIL :IN SB-IMPL::TOPLEVEL-REPL)
 644      0   0.0      6   0.1   5884  99.9        -  SB-IMPL::%WITH-REBOUND-IO-SYNTAX
 645      0   0.0      6   0.1   5884  99.9        -  SB-IMPL::TOPLEVEL-REPL
 646      0   0.0      6   0.1   5884  99.9        -  SB-IMPL::TOPLEVEL-INIT
 647      0   0.0      6   0.1   5884  99.9        -  (FLET #:WITHOUT-INTERRUPTS-BODY-73 :IN SB-EXT:SAVE-LISP-AND-DIE)
 648      0   0.0      6   0.1   5884  99.9        -  (LABELS SB-IMPL::RESTART-LISP :IN SB-EXT:SAVE-LISP-AND-DIE)
 649      0   0.0      5   0.1   5884  99.9        -  (LAMBDA (SB-PCL::|.P0.|))
 650      0   0.0      5   0.1   5884  99.9        -  (FLET #:WRAPPER690 :IN VARJO.INTERNALS::FIND-FUNCTION-IN-SET-FOR-ARGS)
 651      0   0.0      5   0.1   5884  99.9        -  (FLET #:WRAPPER686 :IN VARJO.INTERNALS::FIND-FUNCTION-IN-SET-FOR-ARGS)
 652      0   0.0      5   0.1   5884  99.9        -  (LABELS SB-IMPL::SLOWER-MAP :IN SB-KERNEL:%MAP)
 653      0   0.0      5   0.1   5884  99.9        -  (LAMBDA (VARJO.INTERNALS::_) :IN VARJO.INTERNALS::PROCESS-UNIFORMS)
 654      0   0.0      5   0.1   5884  99.9        -  STRING-DOWNCASE
 655      0   0.0      5   0.1   5884  99.9        -  VARJO.INTERNALS:CALC-PLACE-TREE
 656      0   0.0      5   0.1   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:NTH-RETURN-NAME (T TESSELLATION-CONTROL-STAGE))
 657      0   0.0      5   0.1   5884  99.9        -  VARJO.INTERNALS::%ARRAY-THE-OUTPUT-VARIABLES-FOR-PRIMITIVE
 658      0   0.0      5   0.1   5884  99.9        -  VARI.CL::COMPUTE-IF-TYPE-SET
 659      0   0.0      5   0.1   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::UNIFORMS-COMPATIBLEP (LIST LIST))
 660      0   0.0      4   0.1   5884  99.9        -  VARJO.INTERNALS::PROCESS-OUTPUT-PRIMITIVE
 661      0   0.0      4   0.1   5884  99.9        -  VARJO.INTERNALS::MAKE-OUT-SET
 662      0   0.0      4   0.1   5884  99.9        -  VARI.CL::GEN-STRING-FOR-IF-FORM
 663      0   0.0      4   0.1   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::GEN-STAGE-OUT-INTERFACE-BLOCK (TESSELLATION-CONTROL-STAGE T T))
 664      0   0.0      4   0.1   5884  99.9        -  (FLET #:WRAPPER1428 :IN FIND-MUTUAL-CAST-TYPE)
 665      0   0.0      3   0.1   5884  99.9        -  SLEEP
 666      0   0.0      3   0.1   5884  99.9        -  SWANK::AUTO-FLUSH-LOOP
 667      0   0.0      3   0.1   5884  99.9        -  VARJO.INTERNALS::MAKE-INTO-BLOCK-ARRAY
 668      0   0.0      3   0.1   5884  99.9        -  VARJO.INTERNALS::GEN-TESS-CON-OUTPUT-PRIMITIVE-STRING
 669      0   0.0      3   0.1   5884  99.9        -  VARJO.INTERNALS::TO-TOP-LEVEL-AST-NODE
 670      0   0.0      3   0.1   5884  99.9        -  (LAMBDA (#:FORM-VAR0 #:G-ENV1) :IN "/home/baggers/quicklisp/local-projects/the-works/varjo/src/vari.cl/special-operators/progn.lisp")
 671      0   0.0      3   0.1   5884  99.9        -  VARI.CL::GEN-CHUNK-FOR-IF-BLOCK
 672      0   0.0      3   0.1   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::INPUT-VARIABLES-COMPATIBLEP (LIST LIST))
 673      0   0.0      3   0.1   5884  99.9        -  (FLET #:WRAPPER407 :IN VARJO.INTERNALS::FUNCTION-RAW-ARGS-VALIDP)
 674      0   0.0      3   0.1   5884  99.9        -  VARJO.INTERNALS::FUNCTION-RAW-ARGS-VALIDP
 675      0   0.0      3   0.1   5884  99.9        -  (FLET #:WRAPPER409 :IN INITIALIZE-INSTANCE)
 676      0   0.0      3   0.1   5884  99.9        -  VARI.CL::VS-SWIZZLE
 677      0   0.0      2   0.0   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::V-MAKE-TYPE (V-EPHEMERAL-ARRAY T))
 678      0   0.0      2   0.0   5884  99.9        -  (LABELS VARJO.INTERNALS::HAS-FEEDBACK :IN VARJO.INTERNALS::CHECK-FOR-INVALID-FEEDBACK-STAGE)
 679      0   0.0      2   0.0   5884  99.9        -  VARJO.INTERNALS::CHECK-FOR-INVALID-FEEDBACK-STAGE
 680      0   0.0      2   0.0   5884  99.9        -  VARJO.INTERNALS::FINAL-VALIDATION
 681      0   0.0      2   0.0   5884  99.9        -  VARJO.UTILS:NTH-OR-SELF
 682      0   0.0      2   0.0   5884  99.9        -  SB-FORMAT::{-FORMAT-DIRECTIVE-INTERPRETER
 683      0   0.0      2   0.0   5884  99.9        -  SB-PCL::MAYBE-CALL-CTOR
 684      0   0.0      2   0.0   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::%COMPUTE-NEXT-PRIMITIVE (T TESSELLATION-EVALUATION-STAGE GEOMETRY-STAGE))
 685      0   0.0      2   0.0   5884  99.9        -  (SB-PCL::FAST-METHOD BLOCK-NAME-STRING (T))
 686      0   0.0      2   0.0   5884  99.9        -  (LABELS VARJO.INTERNALS::%MERGE-EMIT-SETS :IN VARJO.INTERNALS::MERGE-EMIT-SETS)
 687      0   0.0      2   0.0   5884  99.9        -  (LABELS SB-IMPL::RECUR :IN SB-IMPL::STABLE-SORT-LIST)
 688      0   0.0      2   0.0   5884  99.9        -  VARJO.INTERNALS::V-TERMINATED-P
 689      0   0.0      2   0.0   5884  99.9        -  (LAMBDA (SB-PCL::|.P0.|))
 690      0   0.0      2   0.0   5884  99.9        -  VARJO.INTERNALS::FIND-USED-USER-STRUCTS
 691      0   0.0      2   0.0   5884  99.9        -  VARJO.INTERNALS:GEN-OR-TYPE
 692      0   0.0      2   0.0   5884  99.9        -  VARJO.INTERNALS::ENV-PRUNE
 693      0   0.0      2   0.0   5884  99.9        -  TYPE-SPECP
 694      0   0.0      2   0.0   5884  99.9        -  (LAMBDA (SB-PCL::|.P0.|))
 695      0   0.0      2   0.0   5884  99.9        -  VARJO.INTERNALS::NORMALIZE-USED-TYPES
 696      0   0.0      2   0.0   5884  99.9        -  (LABELS VARJO.INTERNALS::GET-SEEN :IN VARJO.INTERNALS::VAL-ORIGINS)
 697      0   0.0      2   0.0   5884  99.9        -  VARI.CL::EXTRACT-SWIZZLE-STRING
 698      0   0.0      2   0.0   5884  99.9        -  SWANK::SENTINEL
 699      0   0.0      1   0.0   5884  99.9        -  (SB-PCL::FAST-METHOD V-TYPEP (V-ARRAY V-ARRAY))
 700      0   0.0      1   0.0   5884  99.9        -  (FLET #:WRAPPER742 :IN VARJO.INTERNALS::CHECK-FOR-INVALID-FEEDBACK-STAGE)
 701      0   0.0      1   0.0   5884  99.9        -  SB-PCL::CHECK-MI-INITARGS
 702      0   0.0      1   0.0   5884  99.9        -  (LAMBDA (SB-PCL::|.P0.|))
 703      0   0.0      1   0.0   5884  99.9        -  VARJO.INTERNALS::SHADOW-GLOBAL-CHECK
 704      0   0.0      1   0.0   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:ADD-FORM-BINDING (VARJO.INTERNALS:V-FUNCTION VARJO.INTERNALS::ENVIRONMENT))
 705      0   0.0      1   0.0   5884  99.9        -  VARJO.INTERNALS::GEN-TESS-EVAL-OUTPUT-PRIMITIVE-STRING
 706      0   0.0      1   0.0   5884  99.9        -  (SB-PCL::FAST-METHOD FLOW-IDS (VARJO.INTERNALS:V-VALUE))
 707      0   0.0      1   0.0   5884  99.9        -  VARJO.INTERNALS::GEN-ARG-STRING
 708      0   0.0      1   0.0   5884  99.9        -  VARJO.INTERNALS::GEN-FUNCTION-SIGNATURE
 709      0   0.0      1   0.0   5884  99.9        -  SB-KERNEL:%SHRINK-VECTOR
 710      0   0.0      1   0.0   5884  99.9        -  VARJO.INTERNALS::EMIT-VAL-EQL
 711      0   0.0      1   0.0   5884  99.9        -  (FLET #:WRAPPER16 :IN VARJO.INTERNALS::MERGE-EMIT-SETS)
 712      0   0.0      1   0.0   5884  99.9        -  (LAMBDA (VARJO.INTERNALS::X) :IN VARJO.INTERNALS::ALL-TYPE-FROM-POST-PROC)
 713      0   0.0      1   0.0   5884  99.9        -  VARJO.INTERNALS::MAKE-FUNC-ENV
 714      0   0.0      1   0.0   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::IN-BLOCK-NAME-FOR (VARJO.INTERNALS:STAGE))
 715      0   0.0      1   0.0   5884  99.9        -  VARJO.INTERNALS::EXTRACT-IMPLICIT-ARGS
 716      0   0.0      1   0.0   5884  99.9        -  (LABELS VARJO.INTERNALS::PROCESS :IN VARJO.INTERNALS::FIND-USED-USER-STRUCTS)
 717      0   0.0      1   0.0   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:ADD-FORM-BINDING (VARJO.INTERNALS::COMPILED-FUNCTION-RESULT VARJO.INTERNALS::ENVIRONMENT))
 718      0   0.0      1   0.0   5884  99.9        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.|))
 719      0   0.0      1   0.0   5884  99.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:STAGE (VARJO.INTERNALS::ENVIRONMENT))
 720      0   0.0      1   0.0   5884  99.9        -  VARJO.INTERNALS::DEDUP-USED-TYPES
 721      0   0.0      1   0.0   5884  99.9        -  +
 722      0   0.0      1   0.0   5884  99.9        -  SB-INT:SANE-PACKAGE
 723      0   0.0      1   0.0   5884  99.9        -  SB-PCL::PLIST-VALUE
 724      0   0.0      1   0.0   5884  99.9        -  (LAMBDA (VARJO.INTERNALS::_) :IN VARJO.INTERNALS:GEN-OR-TYPE)
