Profiler sample vector full (4286 traces / 500000 samples), doubling the size
Profiler sample vector full (8601 traces / 1000000 samples), doubling the size

Number of samples:   10679
Sample interval:     0.001 seconds
Total sampling time: 10.679001 seconds
Number of cycles:    0
Sampled threads:
 #<SB-THREAD:THREAD "control-thread" waiting on: #<WAITQUEUE  {1001E08243}> {1001E02833}>
 #<SB-THREAD:THREAD "auto-flush-thread" RUNNING {10029EFDA3}>
 #<SB-THREAD:THREAD "swank-indentation-cache-thread" waiting on: #<WAITQUEUE  {1001E100E3}> {1001E08143}>
 #<SB-THREAD:THREAD "reader-thread" RUNNING {1001E08023}>
 #<SB-THREAD:THREAD "Swank Sentinel" waiting on: #<WAITQUEUE  {1005000003}> {1004FFC713}>
 #<SB-THREAD:THREAD "main thread" RUNNING {10005E8293}>
 #<SB-THREAD:THREAD "repl-thread" RUNNING {10029F0003}>

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
 420      1   0.0     77   0.7  10329  96.7        -  VARI.CL::VS-%GLSL-EXPR
 421      1   0.0     57   0.5  10330  96.7        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::INDENT (STRING))
 422      1   0.0     53   0.5  10331  96.7        -  VARI.CL::COMPILE-GLSL-EXPRESSION-STRING
 423      1   0.0     47   0.4  10332  96.8        -  VARJO.INTERNALS::GEN-NUMBER-STRING
 424      1   0.0     30   0.3  10333  96.8        -  CL-PPCRE:PARSE-STRING
 425      1   0.0     29   0.3  10334  96.8        -  (LABELS VARJO.INTERNALS::RESOLVE-RETURN-TYPE :IN VARJO.INTERNALS::RESOLVE-FUNC-SET)
 426      1   0.0     27   0.3  10335  96.8        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::STRIP-FLOW-ID (V-TYPE))
 427      1   0.0     24   0.2  10336  96.8        -  VARJO.INTERNALS::GET-VERSION-FROM-CONTEXT
 428      1   0.0     23   0.2  10337  96.8        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::FUNC-NEED-ARGUMENTS-COMPILEDP (VARJO.INTERNALS:V-FUNCTION))
 429      1   0.0     18   0.2  10338  96.8        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::EXPAND-INPUT-VARIABLE (VARJO.INTERNALS:STAGE V-TYPE VARJO.INTERNALS::INPUT-VARIABLE VARJO.INTERNALS::ENVIRONMENT))
 430      1   0.0     15   0.1  10339  96.8        -  VARJO.INTERNALS::FILTER-USED-ITEMS
 431      1   0.0     14   0.1  10340  96.8        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:V-VOIDP (V-TYPE))
 432      1   0.0     10   0.1  10341  96.8        -  VARJO.INTERNALS::GEN-ARG-STRING
 433      1   0.0      9   0.1  10342  96.8        -  SB-KERNEL:FILL-DATA-VECTOR
 434      1   0.0      8   0.1  10343  96.9        -  VARJO.INTERNALS:V-DISCARDED-P
 435      1   0.0      7   0.1  10344  96.9        -  VARJO.INTERNALS::WRITE-INTERFACE-BLOCK
 436      1   0.0      7   0.1  10345  96.9        -  CL-PPCRE::END-STRING
 437      1   0.0      7   0.1  10346  96.9        -  SB-IMPL::FLONUM-TO-DIGITS
 438      1   0.0      7   0.1  10347  96.9        -  "foreign function sb_nanosleep_float"
 439      1   0.0      6   0.1  10348  96.9        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.|))
 440      1   0.0      5   0.0  10349  96.9        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P3.| SB-PCL::|.P4.| SB-PCL::|.P5.| SB-PCL::|.P6.| SB-PCL::|.P7.|))
 441      1   0.0      5   0.0  10350  96.9        -  (LAMBDA (VARJO.INTERNALS::A VARJO.INTERNALS::X) :IN VARJO.INTERNALS::BASIC-ARG-MATCHP)
 442      1   0.0      5   0.0  10351  96.9        -  (LAMBDA (VARJO.INTERNALS::_) :IN VARJO.INTERNALS:ID~=)
 443      1   0.0      5   0.0  10352  96.9        -  (SB-PCL::FAST-METHOD CL-PPCRE::CREATE-MATCHER-AUX (CL-PPCRE::STR T))
 444      1   0.0      5   0.0  10353  96.9        -  SB-PCL::PV-TABLE-LOOKUP
 445      1   0.0      4   0.0  10354  97.0        -  (SB-PCL::FAST-METHOD CL-PPCRE::FLATTEN (CL-PPCRE::REGEX))
 446      1   0.0      4   0.0  10355  97.0        -  VARJO.INTERNALS::ADD-LISP-NAME
 447      1   0.0      4   0.0  10356  97.0        -  (LAMBDA (SB-PCL::|.P0.|))
 448      1   0.0      4   0.0  10357  97.0        -  VARJO.INTERNALS::FUNCTION-RAW-ARGS-VALIDP
 449      1   0.0      3   0.0  10358  97.0        -  CL-PPCRE::GET-TOKEN
 450      1   0.0      3   0.0  10359  97.0        -  (SB-PCL::FAST-METHOD CL-PPCRE::END-STRING-AUX (CL-PPCRE::STR))
 451      1   0.0      3   0.0  10360  97.0        -  (LAMBDA (SB-IMPL::X SB-IMPL::LIST2 SB-IMPL::KEY SB-IMPL::TEST) :IN INTERSECTION)
 452      1   0.0      3   0.0  10361  97.0        -  VARJO.INTERNALS:USER-FUNCTION-P
 453      1   0.0      3   0.0  10362  97.0        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.| SB-PCL::|.P3.|))
 454      1   0.0      3   0.0  10363  97.0        -  NCONC
 455      1   0.0      3   0.0  10364  97.1        -  VARJO.INTERNALS::FIND-USED-USER-STRUCTS
 456      1   0.0      3   0.0  10365  97.1        -  (LAMBDA (SB-PCL::|.P0.|) :IN "/Users/Baggers/quicklisp/local-projects/the-works/varjo/src/vari.cl/misc.lisp")
 457      1   0.0      2   0.0  10366  97.1        -  (LAMBDA (VARJO.INTERNALS::_) :IN VARJO.INTERNALS:V-DISCARDED-P)
 458      1   0.0      2   0.0  10367  97.1        -  (FLET "WRAPPER3" :IN INITIALIZE-INSTANCE)
 459      1   0.0      2   0.0  10368  97.1        -  VARJO.INTERNALS::SERIALIZE-NODE
 460      1   0.0      2   0.0  10369  97.1        -  (SB-PCL::FAST-METHOD CL-PPCRE::COMPUTE-OFFSETS (CL-PPCRE::STR T))
 461      1   0.0      2   0.0  10370  97.1        -  SB-FORMAT::PARSE-DIRECTIVE
 462      1   0.0      2   0.0  10371  97.1        -  VARJO.INTERNALS::SPECIAL-ARG-MATCHP
 463      1   0.0      2   0.0  10372  97.1        -  (LABELS SB-IMPL::RECURSE :IN SB-IMPL::%SYMBOL-NAMEIFY)
 464      1   0.0      2   0.0  10373  97.1        -  SB-IMPL::%OUTPUT-REASONABLE-INTEGER-IN-BASE
 465      1   0.0      2   0.0  10374  97.1        -  SB-IMPL::VECTOR-SUBSTITUTE*
 466      1   0.0      2   0.0  10375  97.2        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::APPLY-SCOPE-RULES (T T T))
 467      1   0.0      1   0.0  10376  97.2        -  VARJO.UTILS:LAST1
 468      1   0.0      1   0.0  10377  97.2        -  SB-KERNEL:HAIRY-DATA-VECTOR-SET
 469      1   0.0      1   0.0  10378  97.2        -  CEILING
 470      1   0.0      1   0.0  10379  97.2        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::TRANSFORM-OUT-SET-FOR-STAGE (T T T))
 471      1   0.0      1   0.0  10380  97.2        -  UIOP/UTILITY:EMPTYP
 472      1   0.0      1   0.0  10381  97.2        -  SB-KERNEL:%SHRINK-VECTOR
 473      1   0.0      1   0.0  10382  97.2        -  ABS
 474      1   0.0      1   0.0  10383  97.2        -  (LAMBDA (&REST SB-IMPL::ARGUMENTS) :IN CONSTANTLY)
 475      1   0.0      1   0.0  10384  97.2        -  SUBSTITUTE
 476      1   0.0      1   0.0  10385  97.2        -  (SB-IMPL::OPTIMIZED-DATA-VECTOR-REF BASE-CHAR)
 477      1   0.0      1   0.0  10386  97.3        -  VARJO.INTERNALS::ADD-RESERVED-LISP-NAME
 478      1   0.0      1   0.0  10387  97.3        -  (FLET "WRAPPER14" :IN VARJO.INTERNALS::POST-INITIALISE)
 479      1   0.0      1   0.0  10388  97.3        -  TRUNCATE
 480      1   0.0      1   0.0  10389  97.3        -  (FLET SB-FORMAT::GET-CHAR :IN SB-FORMAT::PARSE-DIRECTIVE)
 481      1   0.0      1   0.0  10390  97.3        -  VARJO.INTERNALS::GEN-IMPLICIT-ARG-TRIPPLES
 482      1   0.0      1   0.0  10391  97.3        -  SB-PCL::SETF-SLOT-VALUE-USING-CLASS-DFUN
 483      1   0.0      1   0.0  10392  97.3        -  SB-KERNEL:%MEMBER-EQ
 484      1   0.0      1   0.0  10393  97.3        -  VARJO.INTERNALS::MAKE-UNIFORM-ORIGIN
 485      1   0.0      1   0.0  10394  97.3        -  (SB-PCL::FAST-METHOD PRINT-OBJECT (CHARACTER T))
 486      1   0.0      1   0.0  10395  97.3        -  "foreign function .Ltcsetattre1"
 487      1   0.0      1   0.0  10396  97.3        -  SB-UNIX::WITH-DEFERRABLE-SIGNALS-UNBLOCKED
 488      1   0.0      1   0.0  10397  97.4        -  "foreign function __pthread_sigmask"
 489      1   0.0      1   0.0  10398  97.4        -  (LAMBDA (SB-PCL::.ARG0. SB-PCL::.ARG1. SB-INT:&MORE SB-PCL::.MORE-CONTEXT. SB-PCL::.MORE-COUNT.) :IN "SYS:SRC;PCL;DLISP3.LISP")
 490      1   0.0      1   0.0  10399  97.4        -  FIND-CLASS
 491      1   0.0      1   0.0  10400  97.4        -  SB-KERNEL:UB32-BASH-FILL
 492      1   0.0      1   0.0  10401  97.4        -  COPY-SEQ
 493      1   0.0      1   0.0  10402  97.4        -  VARJO.INTERNALS::GET-NUMBER-TYPE
 494      1   0.0      1   0.0  10403  97.4        -  >
 495      1   0.0      1   0.0  10404  97.4        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.| SB-PCL::|.P3.| SB-PCL::|.P4.| SB-PCL::|.P5.| SB-PCL::|.P6.| SB-PCL::|.P7.| SB-PCL::|.P8.| SB-PCL::|.P9.|))
 496      1   0.0      1   0.0  10405  97.4        -  (LAMBDA (SB-PCL::.ARG0. SB-INT:&MORE SB-PCL::.DFUN-MORE-CONTEXT. SB-PCL::.DFUN-MORE-COUNT.))
 497      1   0.0      1   0.0  10406  97.4        -  VARJO.INTERNALS::EXTRACT-IMPLICIT-ARGS
 498      1   0.0      1   0.0  10407  97.5        -  (FLET SB-IMPL::TRIM-CHAR-P :IN SB-IMPL::GENERIC-STRING-TRIM)
 499      1   0.0      1   0.0  10408  97.5        -  SB-IMPL::%COMPLEX-VECTOR-WIDETAG
 500      1   0.0      1   0.0  10409  97.5        -  (LAMBDA (VARJO.INTERNALS::_) :IN VARJO.INTERNALS::FIND-FUNCTIONS-IN-SET-FOR-ARGS)
 501      1   0.0      1   0.0  10410  97.5        -  FLOAT
 502      1   0.0      1   0.0  10411  97.5        -  CL-PPCRE::CREATE-BMH-MATCHER
 503      1   0.0      1   0.0  10412  97.5        -  SUBSEQ
 504      1   0.0      1   0.0  10413  97.5        -  SB-PCL::SLOT-BOUNDP-USING-CLASS-DFUN
 505      1   0.0      1   0.0  10414  97.5        -  (FLET "WRAPPER2" :IN VARJO.INTERNALS::MAKE-USER-FUNCTION-OBJ)
 506      1   0.0      1   0.0  10415  97.5        -  VARJO.INTERNALS:EXTRACT-DECLARES
 507      1   0.0      1   0.0  10416  97.5        -  EQUAL
 508      1   0.0      1   0.0  10417  97.5        -  SB-KERNEL:ARRAY-UNDERLYING-WIDETAG
 509      1   0.0      1   0.0  10418  97.6        -  SB-FORMAT::MAKE-FORMAT-DIRECTIVE
 510      1   0.0      1   0.0  10419  97.6        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:V-VOIDP (VECTOR))
 511      1   0.0      1   0.0  10420  97.6        -  (LAMBDA (VARJO.INTERNALS::X) :IN VARJO.INTERNALS::FIND-FUNCTION-IN-SET-FOR-ARGS)
 512      1   0.0      1   0.0  10421  97.6        -  LIST
 513      1   0.0      1   0.0  10422  97.6        -  (SB-IMPL::OPTIMIZED-DATA-VECTOR-REF CHARACTER)
 514      1   0.0      1   0.0  10423  97.6        -  SB-IMPL::HASH-TABLE-TEST-P
 515      1   0.0      1   0.0  10424  97.6        -  VARJO.INTERNALS::SHADOW-GLOBAL-CHECK
 516      1   0.0      1   0.0  10425  97.6        -  SB-IMPL::MERGE-LISTS*
 517      1   0.0      1   0.0  10426  97.6        -  (LAMBDA (&REST SB-PCL::CTOR-PARAMETERS) :IN SB-PCL::ENSURE-CACHED-CTOR)
 518      0   0.0  10053  94.1  10426  97.6        -  (FLET SB-UNIX::BODY :IN SB-THREAD::INITIAL-THREAD-FUNCTION-TRAMPOLINE)
 519      0   0.0  10053  94.1  10426  97.6        -  (FLET "WITHOUT-INTERRUPTS-BODY-4" :IN SB-THREAD::INITIAL-THREAD-FUNCTION-TRAMPOLINE)
 520      0   0.0  10053  94.1  10426  97.6        -  (FLET SB-THREAD::WITH-MUTEX-THUNK :IN SB-THREAD::INITIAL-THREAD-FUNCTION-TRAMPOLINE)
 521      0   0.0  10053  94.1  10426  97.6        -  (FLET "WITHOUT-INTERRUPTS-BODY-1" :IN SB-THREAD::CALL-WITH-MUTEX)
 522      0   0.0  10053  94.1  10426  97.6        -  SB-THREAD::CALL-WITH-MUTEX
 523      0   0.0  10053  94.1  10426  97.6        -  SB-THREAD::INITIAL-THREAD-FUNCTION-TRAMPOLINE
 524      0   0.0  10053  94.1  10426  97.6        -  "foreign function call_into_lisp"
 525      0   0.0  10053  94.1  10426  97.6        -  "foreign function new_thread_trampoline"
 526      0   0.0  10053  94.1  10426  97.6        -  "foreign function _pthread_body"
 527      0   0.0  10053  94.1  10426  97.6        -  "foreign function thread_start"
 528      0   0.0   9957  93.2  10426  97.6        -  SWANK/SBCL::CALL-WITH-BREAK-HOOK
 529      0   0.0   9957  93.2  10426  97.6        -  (FLET SWANK/BACKEND:CALL-WITH-DEBUGGER-HOOK :IN "/Users/Baggers/quicklisp/dists/quicklisp/software/slime-v2.20/swank/sbcl.lisp")
 530      0   0.0   9952  93.2  10426  97.6        -  KICK-OFF
 531      0   0.0   9952  93.2  10426  97.6        -  SB-INT:SIMPLE-EVAL-IN-LEXENV
 532      0   0.0   9952  93.2  10426  97.6        -  EVAL
 533      0   0.0   9952  93.2  10426  97.6        -  SWANK::%EVAL-REGION
 534      0   0.0   9952  93.2  10426  97.6        -  (LAMBDA NIL :IN SWANK::%LISTENER-EVAL)
 535      0   0.0   9952  93.2  10426  97.6        -  SWANK-REPL::TRACK-PACKAGE
 536      0   0.0   9952  93.2  10426  97.6        -  SWANK::CALL-WITH-BUFFER-SYNTAX
 537      0   0.0   9952  93.2  10426  97.6        -  SWANK::%LISTENER-EVAL
 538      0   0.0   9952  93.2  10426  97.6        -  SWANK:EVAL-FOR-EMACS
 539      0   0.0   9952  93.2  10426  97.6        -  SWANK::PROCESS-REQUESTS
 540      0   0.0   9952  93.2  10426  97.6        -  (LAMBDA NIL :IN SWANK::HANDLE-REQUESTS)
 541      0   0.0   9952  93.2  10426  97.6        -  SWANK::CALL-WITH-BINDINGS
 542      0   0.0   9952  93.2  10426  97.6        -  SWANK::HANDLE-REQUESTS
 543      0   0.0   9001  84.3  10426  97.6        -  VARJO.INTERNALS::COMPILE-PASS
 544      0   0.0   8900  83.3  10426  97.6        -  VARI.CL::VS-RETURN
 545      0   0.0   6810  63.8  10426  97.6        -  (LAMBDA (&REST VARJO.INTERNALS:ARGS) :IN VARJO.INTERNALS:COMPILE-FORMS-NOT-PROPAGATING-ENV-RETURNING-LIST-OF-COMPILED)
 546      0   0.0   2112  19.8  10426  97.6        -  VARJO.INTERNALS:COMPILE-FORMS-PROPAGATING-ENV-RETURNING-LIST-OF-COMPILED
 547      0   0.0   2111  19.8  10426  97.6        -  (LAMBDA (VARJO.INTERNALS:ENV VARI.CL::D) :IN VARI.CL::VS-LABELS)
 548      0   0.0    476   4.5  10426  97.6        -  SB-SYS:WAIT-UNTIL-FD-USABLE
 549      0   0.0    476   4.5  10426  97.6        -  SB-IMPL::REFILL-INPUT-BUFFER
 550      0   0.0    466   4.4  10426  97.6        -  SB-IMPL::INPUT-CHAR/UTF-8
 551      0   0.0    466   4.4  10426  97.6        -  (LAMBDA (&REST REST) :IN SB-IMPL::GET-EXTERNAL-FORMAT)
 552      0   0.0    466   4.4  10426  97.6        -  READ-CHAR
 553      0   0.0    466   4.4  10426  97.6        -  SB-IMPL::%READ-PRESERVING-WHITESPACE
 554      0   0.0    466   4.4  10426  97.6        -  READ
 555      0   0.0    466   4.4  10426  97.6        -  SB-IMPL::REPL-READ-FORM-FUN
 556      0   0.0    466   4.4  10426  97.6        -  SB-IMPL::REPL-FUN
 557      0   0.0    466   4.4  10426  97.6        -  (LAMBDA NIL :IN SB-IMPL::TOPLEVEL-REPL)
 558      0   0.0    466   4.4  10426  97.6        -  SB-IMPL::%WITH-REBOUND-IO-SYNTAX
 559      0   0.0    466   4.4  10426  97.6        -  SB-IMPL::TOPLEVEL-REPL
 560      0   0.0    466   4.4  10426  97.6        -  SB-IMPL::TOPLEVEL-INIT
 561      0   0.0    466   4.4  10426  97.6        -  (FLET SB-UNIX::BODY :IN SB-EXT:SAVE-LISP-AND-DIE)
 562      0   0.0    466   4.4  10426  97.6        -  (FLET "WITHOUT-INTERRUPTS-BODY-36" :IN SB-EXT:SAVE-LISP-AND-DIE)
 563      0   0.0    466   4.4  10426  97.6        -  (LABELS SB-IMPL::RESTART-LISP :IN SB-EXT:SAVE-LISP-AND-DIE)
 564      0   0.0    360   3.4  10426  97.6        -  VARJO.INTERNALS::ADD-GLSL-VARS
 565      0   0.0    360   3.4  10426  97.6        -  VARJO.INTERNALS::ADD-CONTEXT-GLSL-VARS
 566      0   0.0    318   3.0  10426  97.6        -  VARJO.INTERNALS::POST-PROCESS-AST
 567      0   0.0    203   1.9  10426  97.6        -  VARJO.INTERNALS::%GL-FLOW-ID!
 568      0   0.0     86   0.8  10426  97.6        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:REPLACE-FLOW-ID (V-TYPE VARJO.INTERNALS:FLOW-IDENTIFIER))
 569      0   0.0     83   0.8  10426  97.6        -  (FLET "WITHOUT-INTERRUPTS-BODY-4" :IN SB-THREAD::%CONDITION-WAIT)
 570      0   0.0     83   0.8  10426  97.6        -  SB-THREAD:CONDITION-WAIT
 571      0   0.0     83   0.8  10426  97.6        -  (FLET SWANK/BACKEND:RECEIVE-IF :IN "/Users/Baggers/quicklisp/dists/quicklisp/software/slime-v2.20/swank/sbcl.lisp")
 572      0   0.0     81   0.8  10426  97.6        -  SB-UNIX:NANOSLEEP
 573      0   0.0     65   0.6  10426  97.6        -  SWANK::SENTINEL
 574      0   0.0     63   0.6  10426  97.6        -  SB-THREAD::CALL-WITH-RECURSIVE-SYSTEM-LOCK
 575      0   0.0     53   0.5  10426  97.6        -  VARJO.INTERNALS::ADD-LISP->GLSL-NAME-MAPPING
 576      0   0.0     52   0.5  10426  97.6        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::%ADD-SYMBOL-BINDING (T VARJO.INTERNALS:V-VALUE VARJO.INTERNALS:BASE-ENVIRONMENT))
 577      0   0.0     48   0.4  10426  97.6        -  VARJO.INTERNALS::PROCESS-UNIFORMS
 578      0   0.0     46   0.4  10426  97.6        -  VARJO.INTERNALS::PROCESS-REGULAR-UNIFORM
 579      0   0.0     43   0.4  10426  97.6        -  VARJO.INTERNALS:END-LINE-STR
 580      0   0.0     43   0.4  10426  97.6        -  CL-PPCRE::MAYBE-ACCUMULATE
 581      0   0.0     39   0.4  10426  97.6        -  VARJO.INTERNALS::%ADD-LISP-NAME
 582      0   0.0     33   0.3  10426  97.6        -  VARJO.INTERNALS:%GEN-ASSIGNMENT-STRING
 583      0   0.0     33   0.3  10426  97.6        -  VARJO.INTERNALS::FINAL-STRING-COMPOSE
 584      0   0.0     30   0.3  10426  97.6        -  (FLET "WRAPPER26" :IN VARJO.INTERNALS::FIND-FUNCTIONS-IN-SET-FOR-ARGS)
 585      0   0.0     30   0.3  10426  97.6        -  VARJO.INTERNALS::EXPAND-INPUT-VARIABLES
 586      0   0.0     27   0.3  10426  97.6        -  (SB-PCL::FAST-METHOD V-TYPEP (V-TYPE SYMBOL))
 587      0   0.0     26   0.2  10426  97.6        -  VARJO.INTERNALS::ADD-CONTEXT-GLSL-FUNCS
 588      0   0.0     24   0.2  10426  97.6        -  VARJO.INTERNALS::GEN-IN-VAR-STRING
 589      0   0.0     24   0.2  10426  97.6        -  VARJO.INTERNALS::%GET-GENSYM-NAME
 590      0   0.0     23   0.2  10426  97.6        -  SB-FORMAT::FORMAT-FIXED-AUX
 591      0   0.0     23   0.2  10426  97.6        -  VARJO.INTERNALS::REPLACE-CHAR-IN-NAME
 592      0   0.0     23   0.2  10426  97.6        -  VARJO.INTERNALS::GEN-SHADER-STRING
 593      0   0.0     21   0.2  10426  97.6        -  VARJO.INTERNALS:%MERGE-MULTI-ENV-PROGN
 594      0   0.0     20   0.2  10426  97.6        -  VARJO.INTERNALS::GEN-UNIFORM-DECL-STRING
 595      0   0.0     19   0.2  10426  97.6        -  CL-PPCRE::REG-EXPR
 596      0   0.0     18   0.2  10426  97.6        -  (SB-PCL::EMF INITIALIZE-INSTANCE)
 597      0   0.0     18   0.2  10426  97.6        -  "foreign function sb_nanosleep"
 598      0   0.0     16   0.1  10426  97.6        -  VARJO.INTERNALS::GEN-OUT-VAR-STRINGS
 599      0   0.0     14   0.1  10426  97.6        -  "foreign function clock_get_time"
 600      0   0.0     13   0.1  10426  97.6        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:NTH-RETURN-NAME (T FRAGMENT-STAGE))
 601      0   0.0     13   0.1  10426  97.6        -  SWANK::DISPATCH-LOOP
 602      0   0.0     13   0.1  10426  97.6        -  SWANK::CONTROL-THREAD
 603      0   0.0     12   0.1  10426  97.6        -  SB-IMPL::DATA-VECTOR-FROM-INITS
 604      0   0.0     11   0.1  10426  97.6        -  VARJO.INTERNALS::STRIP-QUALIFIERS
 605      0   0.0     11   0.1  10426  97.6        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.|))
 606      0   0.0     11   0.1  10426  97.6        -  VARJO.INTERNALS::VALID-USER-DEFINED-NAME
 607      0   0.0     10   0.1  10426  97.6        -  SB-IMPL::FD-STREAM-READ-N-BYTES
 608      0   0.0     10   0.1  10426  97.6        -  SB-IMPL::ANSI-STREAM-READ-SEQUENCE
 609      0   0.0     10   0.1  10426  97.6        -  READ-SEQUENCE
 610      0   0.0     10   0.1  10426  97.6        -  SWANK/RPC::READ-CHUNK
 611      0   0.0     10   0.1  10426  97.6        -  SWANK/RPC::PARSE-HEADER
 612      0   0.0     10   0.1  10426  97.6        -  SWANK/RPC:READ-PACKET
 613      0   0.0     10   0.1  10426  97.6        -  SWANK/RPC:READ-MESSAGE
 614      0   0.0     10   0.1  10426  97.6        -  SWANK::DECODE-MESSAGE
 615      0   0.0     10   0.1  10426  97.6        -  SWANK::READ-LOOP
 616      0   0.0     10   0.1  10426  97.6        -  VARJO.INTERNALS::VALIDATE-INPUTS
 617      0   0.0      9   0.1  10426  97.6        -  VARJO.INTERNALS::GEN-OUT-GLSL-DECLS
 618      0   0.0      9   0.1  10426  97.6        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:ADD-SYMBOL-BINDING (T VARJO.INTERNALS:V-VALUE VARJO.INTERNALS::ENVIRONMENT))
 619      0   0.0      8   0.1  10426  97.6        -  (LAMBDA (VARJO.INTERNALS::FUNC-ENV VARJO.INTERNALS::TRIPPLE) :IN VARJO.INTERNALS::MAKE-REGULAR-FUNCTION)
 620      0   0.0      8   0.1  10426  97.6        -  VARJO.INTERNALS::ENV-PRUNE
 621      0   0.0      8   0.1  10426  97.6        -  SWANK::AUTO-FLUSH-LOOP
 622      0   0.0      7   0.1  10426  97.6        -  CL-PPCRE::QUANT
 623      0   0.0      7   0.1  10426  97.6        -  VARJO.INTERNALS::GEN-OUT-VAR-STRING
 624      0   0.0      7   0.1  10426  97.6        -  ALEXANDRIA.0.DEV:FLATTEN
 625      0   0.0      7   0.1  10426  97.6        -  SB-UNIX::NANOSLEEP-FLOAT
 626      0   0.0      7   0.1  10426  97.6        -  SLEEP
 627      0   0.0      6   0.1  10426  97.6        -  "foreign function cerror"
 628      0   0.0      6   0.1  10426  97.6        -  VARJO.INTERNALS::EXPAND-MACRO
 629      0   0.0      6   0.1  10426  97.6        -  VARJO.INTERNALS::GEN-OUT-VARS
 630      0   0.0      6   0.1  10426  97.6        -  (FLET "WRAPPER6" :IN VARJO.INTERNALS::FIND-FUNCTION-IN-SET-FOR-ARGS)
 631      0   0.0      6   0.1  10426  97.6        -  VARJO.INTERNALS::PREFIX-TYPE-DECLARATION
 632      0   0.0      5   0.0  10426  97.6        -  (LAMBDA NIL :IN SWANK::INDENTATION-CACHE-LOOP)
 633      0   0.0      5   0.0  10426  97.6        -  SWANK::INDENTATION-CACHE-LOOP
 634      0   0.0      5   0.0  10426  97.6        -  VARJO.INTERNALS:BUILD-FUNCTION
 635      0   0.0      4   0.0  10426  97.6        -  (SB-PCL::FAST-METHOD FLOW-IDS (VARJO.INTERNALS:COMPILED))
 636      0   0.0      4   0.0  10426  97.6        -  VARJO.INTERNALS::GEN-FUNCTION-TRANSFORM
 637      0   0.0      4   0.0  10426  97.6        -  SB-PCL::GET-PV
 638      0   0.0      4   0.0  10426  97.6        -  (LAMBDA (SB-PCL::|.P0.|))
 639      0   0.0      4   0.0  10426  97.6        -  (LAMBDA (#:FORM-VAR0 #:G-ENV1) :IN "/Users/Baggers/quicklisp/local-projects/the-works/varjo/src/vari.cl/special-operators/inline-code.lisp")
 640      0   0.0      4   0.0  10426  97.6        -  SB-KERNEL:%FIND-POSITION-IF-NOT
 641      0   0.0      4   0.0  10426  97.6        -  VARJO.INTERNALS::LIKELY-RECURSION-P
 642      0   0.0      4   0.0  10426  97.6        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:ADD-FORM-BINDING (VARJO.INTERNALS::COMPILED-FUNCTION-RESULT VARJO.INTERNALS::ENVIRONMENT))
 643      0   0.0      3   0.0  10426  97.6        -  CL-PPCRE::GROUP
 644      0   0.0      3   0.0  10426  97.6        -  VARJO.INTERNALS:V-RETURNED-P
 645      0   0.0      3   0.0  10426  97.6        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::POST-INITIALISE (V-ARRAY))
 646      0   0.0      3   0.0  10426  97.6        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::V-MAKE-TYPE (V-ARRAY T))
 647      0   0.0      3   0.0  10426  97.6        -  (FLET "WRAPPER11" :IN VARJO.INTERNALS::COMPILE-FUNCTION-CALL)
 648      0   0.0      3   0.0  10426  97.6        -  (LABELS VARJO.INTERNALS::FORCE-FLOW-ID :IN VARJO.INTERNALS::RESOLVE-FUNC-SET)
 649      0   0.0      3   0.0  10426  97.6        -  TYPE-SPECP
 650      0   0.0      3   0.0  10426  97.6        -  (FLET "WRAPPER2" :IN VARJO.INTERNALS::FUNCTION-RAW-ARGS-VALIDP)
 651      0   0.0      3   0.0  10426  97.6        -  (LABELS VARJO.INTERNALS::GET-SEEN :IN VARJO.INTERNALS::VAL-ORIGINS)
 652      0   0.0      3   0.0  10426  97.6        -  VARJO.INTERNALS::MAKE-USER-FUNCTION-OBJ
 653      0   0.0      2   0.0  10426  97.6        -  (SB-PCL::FAST-METHOD CL-PPCRE::START-ANCHORED-P (CL-PPCRE::REGEX))
 654      0   0.0      2   0.0  10426  97.6        -  (SB-PCL::FAST-METHOD FLOW-IDS (VARJO.INTERNALS:V-VALUE))
